City,broad_zone,0,10000,15000,20000,25000,30000,35000,40000,45000,50000,60000,75000,100000,125000,150000,200000
Austin,Multifamily,11124.211491610702,5113.838388818722,5440.475890031561,6507.716163030236,6332.768240636695,6398.1706944516,6522.955963261806,5988.901729995309,5023.765254843099,10172.270653524369,12759.516851159278,14018.356774493732,9648.885906370744,5297.290534782062,6235.514507185588,6837.322181132809
Austin,Single Family,14677.788508389365,8939.161611181278,9320.524109968428,12065.283836969815,10510.231759363316,11557.82930554838,11237.044036738196,12129.098270004693,10198.234745156868,20006.72934647558,27878.48314884076,33802.64322550628,25660.114093629258,15624.709465217942,18404.485492814467,26337.67781886717
Dallas,Multifamily,14793.277571527778,10510.024438075348,11346.094006657335,11436.87443976938,11054.575738409758,10690.014903561301,8646.990128460702,9333.514105015767,7423.122264622182,12436.54657744022,12994.0056762868,12100.358648006331,6470.605465488098,3243.1016837691272,3620.1230499558583,4956.9799301149305
Dallas,Single Family,25569.69520321993,18422.530572628573,18422.043315375045,20336.44816396529,20099.274847087196,19271.03265376644,17672.543118585436,17057.340016118662,15330.635946627872,26666.56160685598,34317.3853216398,38506.51306036877,26506.845703961404,17050.743587280896,20149.681264893097,31683.670507672952
