City,broad_zone,0,10000,15000,20000,25000,30000,35000,40000,45000,50000,60000,75000,100000,125000,150000,200000
Austin,Multifamily,4412.720823961032,1995.1522263161119,1887.9859909582997,2312.2803402338727,2184.010030333799,2291.196887450593,2104.8596040341463,1848.684460611262,1590.9008651807721,3031.9238814505047,3762.254668034084,3834.3944679145775,2543.2634123094836,1325.9133618514716,1478.4574595224121,1407.8007530203395
Austin,Single Family,6747.375386423139,3898.7839100905862,3991.2128248247654,5215.526666559719,4615.856962350233,4894.342453019383,4703.587018211177,5146.696576738282,4360.308748536983,8346.917671056823,11389.869762127491,14044.691957156332,10182.925943469882,6323.753039380367,7108.875132681002,9514.893758186456
Dallas,Multifamily,8793.286556599358,6407.734139889195,7046.733993863701,6680.91307180227,6642.487663726014,6475.327450516899,5159.021087049549,5382.386470507563,4155.931089497271,6864.006976911248,7088.156185962814,6107.291707924782,2818.223511637192,1437.232695228494,1358.4287945087817,1892.4236901113895
Dallas,Single Family,16719.87248676986,11684.968301703611,12009.419744693101,12794.229457140727,12451.07893021593,12120.888549713489,11504.594368326765,10648.224503595922,9539.533754536444,15826.852783834245,20035.631474431513,21811.759238917857,14306.5225107709,9320.078900982056,11145.457979844052,19272.387408857143
